device_id,device_type,petal_id,bus_id,can_id,petal_loc,device_loc,fvc_id,slit_id,slitblock_id,blockfiber_id,spectro_id,obs_x,obs_y,obs_x_px,obs_y_px,matched_00,fvc_x_00,fvc_y_00,err_px_00,matched_01,fvc_x_01,fvc_y_01,err_px_01,matched_02,fvc_x_02,fvc_y_02,err_px_02,matched_10,fvc_x_10,fvc_y_10,err_px_10,matched_11,fvc_x_11,fvc_y_11,err_px_11,matched_12,fvc_x_12,fvc_y_12,err_px_12,matched_20,fvc_x_20,fvc_y_20,err_px_20,matched_21,fvc_x_21,fvc_y_21,err_px_21,matched_22,fvc_x_22,fvc_y_22,err_px_22,matched_30,fvc_x_30,fvc_y_30,err_px_30,matched_31,fvc_x_31,fvc_y_31,err_px_31,matched_32,fvc_x_32,fvc_y_32,err_px_32,matched_40,fvc_x_40,fvc_y_40,err_px_40,matched_41,fvc_x_41,fvc_y_41,err_px_41,matched_42,fvc_x_42,fvc_y_42,err_px_42,matched_50,fvc_x_50,fvc_y_50,err_px_50,matched_51,fvc_x_51,fvc_y_51,err_px_51,matched_52,fvc_x_52,fvc_y_52,err_px_52,matched_60,fvc_x_60,fvc_y_60,err_px_60,matched_61,fvc_x_61,fvc_y_61,err_px_61,matched_62,fvc_x_62,fvc_y_62,err_px_62,matched_70,fvc_x_70,fvc_y_70,err_px_70,matched_71,fvc_x_71,fvc_y_71,err_px_71,matched_72,fvc_x_72,fvc_y_72,err_px_72,matched_80,fvc_x_80,fvc_y_80,err_px_80,matched_81,fvc_x_81,fvc_y_81,err_px_81,matched_82,fvc_x_82,fvc_y_82,err_px_82,matched_90,fvc_x_90,fvc_y_90,err_px_90,matched_91,fvc_x_91,fvc_y_91,err_px_91,matched_92,fvc_x_92,fvc_y_92,err_px_92
M04524,POS,2.0,11.0,4524.0,7.0,52.0,2052.0,0.0,B18,F05,,-130.9836803351644,13.615421195574122,3824.2474316081843,3124.135512350161,True,3830.775,3122.4840000000004,6.733249004200407,True,3830.7509999999997,3122.4709999999995,0.02729468812860811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3826.495,3122.5290000000005,2.7626881125286955,True,3837.156,3120.677,10.820666569116822,True,3833.018,3111.728,9.859393744039265,,,,,,,,,,,,,,,,,,,,,,,,
M04525,POS,5.0,23.0,4525.0,1.0,195.0,5195.0,3.0,B03,F03,,116.95014695387704,-247.59558184434596,2264.7436579601135,1481.1183032290637,True,2270.863,1479.036,6.463925567245403,True,2270.876,1479.013,0.026419689627550542,,,,,True,2270.871,1478.999,6.483499568171584,True,2259.973,1479.408,5.067969465944032,True,2263.43,1488.546,9.77005081870109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04526,POS,7.0,23.0,4526.0,8.0,322.0,7322.0,5.0,B00,F12,,-306.3123916652108,-104.39654693480037,4927.065025874176,2381.8402328101056,True,4920.686,2382.78,6.447878214933606,True,4920.665,2382.764,0.026400757564720333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4916.652,2382.271,10.42193207750613,True,4930.259,2387.183,6.224679265781035,True,4929.397,2376.167,6.133813971842562,,,,,,,,,,,,
M04527,POS,4.0,17.0,4527.0,0.0,314.0,4314.0,9.0,B12,F15,,-80.63265044255343,-342.33539465834997,3507.5394535836613,885.2048806289786,True,3514.241,896.668,13.278321809800707,True,3524.6079999999997,900.1060000000001,10.922203669589539,True,3523.928,890.965,9.166257742394176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04528,POS,6.0,16.0,4528.0,2.0,490.0,6490.0,6.0,B03,F24,,372.318286699584,-104.7176891530517,658.4780589596166,2379.8202482573047,True,656.632,2375.572,4.632013270498303,True,656.67,2375.527,0.058898217290571514,,,,,,,,,,,,,,,,,True,656.715,2375.2329999999997,4.914389429952804,True,663.735,2366.513,11.194587978125691,True,654.646,2363.509,9.572561673867682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04529,POS,4.0,17.0,4529.0,0.0,461.0,4461.0,9.0,B20,,,-90.2289204452278,-404.4566951929254,3567.8999919004827,494.461900266499,False,,,,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04530,POS,3.0,11.0,4530.0,3.0,48.0,3048.0,2.0,B09,F17,,136.01066117112552,24.41656680641369,2144.8530235336207,3192.074718242342,True,2145.618,3182.732,9.37398384625792,True,2145.636,3182.739,0.019313207915877508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,2136.263,3185.3579999999997,10.90425642834814,True,2139.268,3173.5229999999997,12.210538481164601,True,2145.59,3182.6859999999997,9.417598661340806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04531,POS,7.0,23.0,4531.0,8.0,285.0,7285.0,5.0,B00,F04,,-285.42004670593633,-104.10074555921308,4795.65217608034,2383.7008234625496,True,4792.8859999999995,2379.718,4.849186822683105,True,4792.8640000000005,2379.692,0.03405877273110083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4788.898,2379.185,8.124749600396703,True,4794.710999999999,2391.094,7.452843197606752,True,4801.892,2385.376,9.179449057541818,,,,,,,,,,,,
M04532,POS,4.0,17.0,4532.0,0.0,440.0,4440.0,9.0,B13,F14,,-97.37801102949574,-396.9640756643779,3612.8677716755283,541.5904771010628,True,3631.6740000000004,540.076,18.867110660666153,True,3620.8590000000004,539.786,8.192427463341094,True,3624.53,547.72,8.742116276966351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04533,POS,4.0,17.0,4533.0,0.0,444.0,4444.0,9.0,B13,F21,,-57.0049052120829,-388.31805532921874,3358.9209360840014,595.9739450092138,True,3373.7490000000003,589.938,16.009500668390675,True,3368.123,598.154,9.957636868253553,True,3377.756,600.1469999999999,9.837008590013333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04534,POS,3.0,13.0,4534.0,3.0,162.0,3162.0,2.0,B09,F16,,183.0190337937098,124.5709391668706,1849.1703597375654,3822.045720389616,True,1858.575,3832.7509999999997,14.249570870812565,True,1858.595,3832.7129999999997,0.042941821107168966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1867.7160000000001,3835.1279999999997,22.695524064182955,True,1859.4489999999998,3843.7990000000004,11.980381045693719,True,1858.543,3832.676,11.15983714038924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04535,POS,5.0,23.0,4535.0,1.0,242.0,5242.0,3.0,B03,F21,,120.18529837563909,-285.04002759177,2244.3945555172304,1245.5927394777664,True,2253.02,1246.752,8.70299818934541,True,2253.032,1246.735,0.020808652046826512,,,,,True,2253.022,1246.733,8.702470474631605,True,2242.802,1243.9180000000001,2.311057202634617,True,2244.261,1254.876,9.284221184345169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04536,POS,3.0,13.0,4536.0,3.0,191.0,3191.0,2.0,B08,F09,,198.51846209581717,133.80413400346308,1751.6789557173101,3880.1225159117826,True,1758.8270000000002,3889.4159999999997,11.724477965574577,True,1758.87,3889.387,0.05186520991902597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1758.4720000000002,3880.035,6.793608000275206,True,1758.899,3878.518,1.5759498722989882,True,1758.81,3889.36,10.842365286228008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04537,POS,5.0,23.0,4537.0,1.0,266.0,5266.0,3.0,B12,F03,,171.55183838888942,-239.91246293588574,1921.2990188338856,1529.4451211632784,True,1917.856,1535.191,6.6984701459943015,True,1917.874,1535.171,0.026907248094153367,,,,,True,1917.882,1535.155,6.654226780112755,True,1926.5639999999999,1528.406,5.366544462828083,True,1918.8829999999998,1523.858,8.926481109597479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04538,POS,3.0,12.0,4538.0,3.0,254.0,3254.0,2.0,B17,F15,,240.17539991451423,134.33805575418083,1489.6568168377057,3883.480883723797,True,1495.2060000000001,3887.8779999999997,7.080117606024544,True,1495.276,3887.868,0.07071067811855829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1486.2220000000002,3887.948,5.634988423564155,True,1491.786,3877.511,6.3382120991849265,True,1495.1629999999998,3887.824,7.012896121100815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04541,POS,5.0,13.0,4541.0,1.0,108.0,5108.0,3.0,B05,F14,,121.04469527457809,-147.07713417610583,2238.988949022904,2113.379339062294,True,2232.25,2122.79,11.574712662427517,True,2232.27,2122.792,0.020099751242218977,,,,,True,2232.269,2122.769,11.54657730219243,True,2237.846,2113.231,1.1525350087346973,True,2228.7110000000002,2112.585,9.157813112309942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04542,POS,3.0,14.0,4542.0,3.0,458.0,3458.0,2.0,B14,F14,,311.2757814397066,189.43397549680466,1042.4354170442457,4230.034218904901,True,1056.285,4225.608,14.539682315732367,True,1056.328,4225.606,0.043046486499973495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1064.4180000000001,4223.541,22.921514896567846,True,1062.631,4234.3279999999995,10.934017468432458,True,1056.25,4225.564,10.840888201618322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04543,POS,4.0,17.0,4543.0,0.0,401.0,4401.0,9.0,B13,F04,,-41.03821766126282,-366.9609859242029,3258.4904713893434,730.3099115667637,True,3271.8590000000004,728.829,13.4503032041114,True,3267.9390000000003,719.533,10.088707350300105,True,3263.812,723.1,5.454871034222846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04544,POS,3.0,13.0,4544.0,3.0,120.0,3120.0,2.0,B12,F04,,178.4534772586321,79.37822081742351,1877.8877103432044,3537.7835219715935,True,1883.615,3539.9809999999998,6.134391289946094,True,1883.631,3539.9770000000003,0.016492422502411525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1879.955,3532.0240000000003,6.119295700189511,True,1890.793,3531.5609999999997,10.84788518560184,True,1883.5810000000001,3539.941,6.088370763942801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04545,POS,5.0,13.0,4545.0,1.0,74.0,5074.0,3.0,B05,F05,,83.40093055292309,-149.02908777984626,2475.768229122114,2101.1015508947667,True,2476.614,2108.687,7.632454815193066,True,2476.606,2108.695,0.011313708499038781,,,,,True,2476.58,2108.655,7.596944474164402,True,2485.021,2101.485,9.26071283082263,True,2476.952,2097.232,9.121226342987038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04546,POS,7.0,13.0,4546.0,8.0,63.0,7063.0,5.0,B13,F10,,-167.06966531706055,-20.95168232084942,4051.228277144311,2906.708431231857,True,4048.426,2910.613,4.806080987528666,True,4048.4120000000003,2910.5679999999998,0.04712748667176385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4044.6,2909.93,7.369705776329914,True,4038.5959999999995,2917.868,9.952881994679025,True,4037.252,2918.1490000000003,1.3730611785347153,,,,,,,,,,,,
M04547,POS,8.0,14.0,4547.0,4.0,450.0,8450.0,1.0,B13,F13,,212.10438291762287,301.497030145121,1666.2235137481523,4934.91083264281,True,1650.4029999999998,4930.61,16.39468867276683,True,1650.45,4930.603,0.04751841748225909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1650.365,4930.596,16.435030849858524,True,1659.095,4937.073,7.449206396529332,True,1658.6070000000002,4932.71,4.390206487171453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04548,POS,3.0,22.0,4548.0,3.0,411.0,3411.0,2.0,B02,F12,,307.71351875061015,162.28110654987412,1064.8420493586623,4059.242673228708,True,1084.512,4060.367,19.70205747939296,True,1084.55,4060.3779999999997,0.0395600808895799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1095.671,4059.052,30.829540280811624,True,1085.927,4070.922,15.357162368093924,True,1084.488,4060.32,10.699211419539134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04549,POS,8.0,14.0,4549.0,4.0,408.0,8408.0,1.0,B13,F21,,177.33125852609496,297.6662569920228,1884.9464661708628,4910.815269509823,True,1876.0839999999998,4910.119000000001,8.88977490491176,True,1876.096,4910.093,0.028635642127304805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1876.007,4910.08,8.969653096529145,True,1879.68,4919.675,10.273994062681023,True,1883.207,4913.245,7.333800447244529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04550,POS,8.0,23.0,4550.0,4.0,266.0,8266.0,1.0,B03,F02,,168.76934069683503,234.48311004787104,1938.8009293169077,4513.393275231108,True,1933.726,4516.695,6.05444415459576,True,1933.7420000000002,4516.691,0.016492422502521815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1933.658,4516.715,6.122383310360347,True,1944.4520000000002,4516.043,6.24144544285882,True,1936.641,4507.062,6.689569545649814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04551,POS,8.0,17.0,4551.0,4.0,463.0,8463.0,1.0,B06,F19,,286.161062802395,278.64138051359606,1200.4069972729355,4791.1487964605185,True,1181.518,4780.3,21.782805205453222,True,1181.568,4780.266,0.06046486583160132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1181.522,4780.279,21.789804888797786,True,1189.391,4774.277,9.896724963340505,True,1177.556,4768.479,13.1789236662179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04552,POS,7.0,13.0,4552.0,8.0,148.0,7148.0,5.0,B04,F21,,-180.99534385455516,-120.69220132478915,4138.820795145152,2279.340566697076,True,4136.235,2264.322,15.239543371348637,True,4136.208,2264.297,0.03679673898604202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4132.418,2263.799,16.808809626813463,True,4124.092000000001,2265.063,8.421399646138731,True,4128.997,2274.426,10.569994985807435,,,,,,,,,,,,
M04553,POS,7.0,13.0,4553.0,8.0,55.0,7055.0,5.0,B12,F00,,-155.5740854350675,-20.7578437316601,3978.9210796865746,2907.927675957858,True,3977.5359999999996,2912.074,4.371549931158141,True,3977.532,2912.0190000000002,0.05514526271564583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3973.7290000000003,2911.366,6.227340017255333,True,3983.005,2921.8979999999997,14.034500347357959,True,3988.8379999999997,2913.59,10.151194658757559,,,,,,,,,,,,
M04554,POS,7.0,12.0,4554.0,8.0,200.0,7200.0,5.0,B16,F07,,-244.03526187315558,-85.47493253551606,4535.341879482148,2500.8571873816036,True,4536.356,2497.243,3.753770218602957,True,4536.34,2497.2070000000003,0.03939543120666839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4532.44,2496.656,5.105965133474835,True,4531.025,2507.609,8.013889324000642,True,4541.855,2507.978,9.650218195790746,,,,,,,,,,,,
M04555,POS,8.0,22.0,4555.0,4.0,411.0,8411.0,1.0,B08,F02,,150.0761556089716,310.9663578339838,2056.3810635195687,4994.472903805758,True,2058.5,4990.081,4.876341953465694,True,2058.51,4990.059,0.024166091947219855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,2058.415,4990.045,4.872702506768825,True,2061.6710000000003,5000.4929999999995,8.014049298259076,True,2065.617,4994.073,7.53573592955516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04556,POS,7.0,17.0,4556.0,8.0,417.0,7417.0,5.0,B18,F24,,-401.5148054404385,-24.782870033823855,5525.888208520359,2882.6102605172478,True,5531.0509999999995,2897.992,16.225052399838887,True,5531.113,2897.9770000000003,0.0637887137360233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5526.915,2897.343,14.768477017258975,True,5524.808000000001,2888.3979999999997,9.189802718230624,True,5518.645,2896.9,10.500789160820851,,,,,,,,,,,,
M04557,POS,7.0,17.0,4557.0,8.0,377.0,7377.0,5.0,B18,F17,,-365.95926683219807,-51.25073967756465,5302.243870674526,2716.1273604581183,True,5308.573,2726.7490000000003,12.364348125811052,True,5308.6,2726.7270000000003,0.03482814953452848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5304.525,2726.1540000000005,10.282852303829383,True,5312.0509999999995,2736.9959999999996,13.198092286386695,True,5319.005999999999,2729.1440000000002,10.489324525439647,,,,,,,,,,,,
M04558,POS,7.0,17.0,4558.0,8.0,421.0,7421.0,5.0,B18,F06,,-380.86096436885407,-60.51789735762557,5395.975548180092,2657.836938650535,True,5402.218000000001,2670.887,14.466247127319603,True,5402.2519999999995,2670.863,0.04161730409253848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5398.111,2670.341,12.685097741299694,True,5401.286,2659.513,5.568669516027447,True,5391.424,2663.937,7.611001202400005,,,,,,,,,,,,
M04559,POS,7.0,16.0,4559.0,8.0,519.0,7519.0,5.0,B02,F15,,-385.00778788698284,-141.79442929204384,5422.059068109122,2146.607552783044,True,5421.316,2160.055,13.467961496366417,True,5421.354,2160.038,0.04162931659335105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5417.203,2159.6639999999998,13.9302624314683,True,5421.618,2149.286,2.7145203205914097,True,5411.934,2151.709,9.982523979435397,,,,,,,,,,,,
M04560,POS,4.0,11.0,4560.0,0.0,69.0,4069.0,9.0,B16,F11,,25.93124799969585,-149.36143278929325,2837.252532381913,2099.011100785345,True,2829.136,2094.264,9.4028221174746,True,2829.117,2083.297,10.967016458454056,True,2819.9959999999996,2087.243,9.937985560464925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04561,POS,7.0,15.0,4561.0,8.0,318.0,7318.0,5.0,B10,F21,,-327.81137895067843,-68.65677095639774,5062.293655899768,2606.643423714258,True,5054.292,2611.5,9.3601725602426,True,5054.29,2611.45,0.050039984012985254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5050.293,2610.901,12.73352652856062,True,5053.04,2622.659,12.074625170166065,True,5061.912,2620.127,9.226234768311832,,,,,,,,,,,,
M04562,POS,7.0,14.0,4562.0,8.0,363.0,7363.0,5.0,B11,F15,,-321.881305726539,-113.65083364394987,5024.99349531993,2323.630769409555,True,5016.819,2326.305,8.600807112499451,True,5016.818,2326.277,0.028017851452043836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5012.789000000001,2325.7960000000003,12.395076826061862,True,5013.89,2315.281,10.572484381639262,True,5004.718,2321.302,10.971691984375566,,,,,,,,,,,,
M04563,POS,7.0,17.0,4563.0,8.0,423.0,7423.0,5.0,B19,F16,,-370.56775274164033,-78.36868931775318,5331.231247044918,2545.5554572213323,True,5338.059,2556.854,13.201336270886216,True,5338.119000000001,2556.865,0.061000000000387716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5334.019,2556.342,11.14096367710627,True,5328.994000000001,2549.344,8.615255596904657,True,5326.265,2559.706,10.715338772059573,,,,,,,,,,,,
M04564,POS,7.0,17.0,4564.0,8.0,395.0,7395.0,5.0,B19,F13,,-391.4478275840201,-24.621579342170612,5462.566917803487,2883.624778967747,True,5468.028,2897.298,14.72346399981746,True,5468.078,2897.2670000000003,0.058830264320219046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5463.922,2896.6290000000004,13.074632400760317,False,,,,True,5476.628000000001,2903.317,24.197057707916308,,,,,,,,,,,,
M04565,POS,7.0,12.0,4565.0,8.0,101.0,7101.0,5.0,B06,F00,,-214.0669141603587,-12.68299492203231,4346.840972368656,2958.7184749704165,True,4347.802,2967.512,8.845883593746823,True,4347.795,2967.4629999999997,0.049497474683431325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4343.918,2966.808,8.60140585440472,True,4344.138,2978.6809999999996,11.87503806309649,True,4354.822,2976.913,10.829297299455892,,,,,,,,,,,,
M04566,POS,7.0,10.0,4566.0,8.0,4.0,7004.0,5.0,B08,F11,,-47.270773259544185,-19.000411951466276,3297.693246102533,2918.981921855277,True,3299.362,2921.2790000000005,2.839244190498106,True,3299.38,2921.284,0.018681541692204946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3295.6690000000003,2920.595,2.5883572753005306,True,3288.252,2926.618,9.55449726568631,True,3298.127,2934.72,12.773332728775124,,,,,,,,,,,,
M04568,POS,7.0,17.0,4568.0,8.0,333.0,7333.0,5.0,B19,F18,,-361.4226654569467,-24.119660651731017,5273.708648024194,2886.7818475306117,True,5281.813,2898.697,14.410113785689633,True,5281.826,2898.6409999999996,0.057489129407683096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5277.779,2898.035,11.966670619109017,False,,,,False,,,,,,,,,,,,,,,
M04569,POS,7.0,22.0,4569.0,8.0,351.0,7351.0,5.0,B07,F17,,-268.6700017812641,-185.12500276158968,4690.294393504151,1874.0582456596007,True,4681.626,1863.836,13.402811356877097,True,4681.597,1863.8129999999999,0.037013511047082844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4677.646,1863.401,16.539611340202022,True,4684.265,1874.879,6.0849998944273755,True,4692.437,1867.599,6.8053373970086755,,,,,,,,,,,,
M04570,POS,7.0,17.0,4570.0,8.0,466.0,7466.0,5.0,B18,F11,,-385.5370117524288,-87.63748167261288,5425.3878862227775,2487.2547533092647,True,5430.039000000001,2498.12,11.818902022574095,True,5430.065,2498.096,0.03538361202504585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5425.920999999999,2497.594,10.352981813532987,True,5427.825,2509.455,12.01284882948249,True,5437.38,2506.4,10.03150287843275,,,,,,,,,,,,
M04571,POS,7.0,17.0,4571.0,8.0,422.0,7422.0,5.0,B18,F13,,-375.70787454417626,-69.44331395982242,5363.5626131828685,2601.696068222717,True,5369.148,2613.048,12.651596775627754,True,5369.188,2613.022,0.04770744176738852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5365.057,2612.52,10.926604736993845,True,5377.878000000001,2609.024,13.289095416920661,True,5369.581,2601.271,6.033379059414969,,,,,,,,,,,,
M04572,POS,7.0,17.0,4572.0,8.0,354.0,7354.0,5.0,B18,F19,,-366.2648845798979,-33.21990592390368,5304.166206307558,2829.5413047686457,True,5308.658,2842.455,13.672590650778833,True,5308.6630000000005,2842.437,0.018681541692326657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5304.585,2841.8379999999997,12.303824680546906,True,5318.238,2844.533,13.916444732761583,True,5316.331999999999,2835.153,9.571689297088854,,,,,,,,,,,,
